post_id,game_id,relevanceScore,containsSpoiler,taggedAt
f731a57d-444d-4b73-bb78-08b80fd68c53,10449,0.28,False,2025-12-17
4293dc88-9358-4f40-be42-3fd831505097,3931,0.29,False,2025-08-18
6f160546-7c03-4f05-b591-fa9b89e35ec3,416,0.58,False,2025-09-27
678323b4-8ba8-4565-b8bb-df533ea7256a,20405,0.52,False,2025-07-02
02af906b-910c-45de-bb8d-28d1234b1a54,19709,0.12,False,2026-01-15
08728add-e1f0-410a-a225-4ef35b9be599,39,0.49,True,2026-03-12
16352255-adc1-442e-8db2-9ab83fb76f36,29338,0.22,True,2025-09-12
8d63a67f-798c-4aa3-9105-21d87175ac0b,10040,0.33,False,2025-06-01
dddfc6a6-ebe3-4e2d-8a58-363250ec60c7,1447,0.59,True,2025-11-21
4ba7e516-f4a9-4192-9da9-79e450135ee4,3729,0.75,False,2026-02-21
83b3d2e3-0e2c-4bc7-91f9-ea72c1f87e2d,6879,0.82,False,2025-08-10
8d8ede68-1a5f-4924-8628-08c072dcb01d,9810,0.71,False,2025-06-11
29d474d7-d715-414c-bc2c-49b5b1a8d6e0,3254,0.66,False,2025-09-11
f9167624-8bef-4c34-903d-c9233f306d92,19451,0.61,False,2026-02-15
8d5358b3-4707-46b6-9090-a687957d087d,3892,0.87,False,2025-08-02
509704dd-680c-4600-8654-8654cbdf2643,13910,0.82,False,2025-06-28
273e2eb8-6409-40e3-89b0-95f86b346381,290856,0.74,False,2025-12-08
073bcc84-fd9d-4783-b512-7c95ae0238bd,452638,0.57,False,2025-06-10
185d4ad6-b097-4d17-85cf-64b88121df4e,19429,0.45,False,2025-05-23
b4913905-63aa-42c2-a4fd-25129203d4ea,8146,0.92,False,2026-02-20
a3b6e862-36c9-4a4e-a7ca-b0ea447ba915,58813,0.82,False,2025-10-26
9b4330fc-274d-49c5-93d3-c3b21fe332c8,3647,0.78,False,2025-10-14
e24d5a15-0266-4641-9755-b99c8c878681,10213,0.68,False,2025-07-15
501191b3-1385-450f-806d-aae15a989666,3612,0.15,False,2026-01-11
0dedee03-8a3d-48fa-83b9-b65c6d2ae0fe,3635,0.43,False,2025-04-27
dcb22f38-3fbc-48f7-ae92-1e55b1d52c82,13627,0.13,False,2025-10-10
84526f6c-11d6-43dd-b923-cc6c2a560f97,437059,0.88,False,2025-09-15
4ea6fcd6-a86d-4305-bbbc-259d69f0e97e,15829,0.41,False,2025-07-19
87ed5a31-fec5-4f83-b9c1-c1b315928e95,5563,0.95,True,2025-09-09
fe67379b-5ab4-4dde-97b9-608c85c03036,719,0.37,False,2025-09-15
14f19c83-3392-415c-a442-940cba9866af,952,0.27,False,2025-12-12
f4e668a9-d599-45b9-bf87-d5ab09c2933c,4161,0.29,True,2025-11-02
d2eea0a7-41fd-41ea-8b60-ca0cc865ac1a,58175,0.45,False,2026-02-24
333e3ccf-015d-44d0-885a-407b34639758,3368,0.9,False,2025-04-22
d44aff05-54fb-4eb6-b1c3-dfc1cfbd40c4,19451,0.45,False,2025-10-20
bae43c85-dc79-4065-b8f1-b32ac7dfd439,10092,0.32,False,2025-04-10
b737012d-53f5-4e4c-8852-c0d6bcabc5b7,4003,0.6,False,2025-04-13
d6061dbf-78c5-4c55-b1ed-61bcb383c413,108,0.93,False,2025-10-06
97fdb990-b4df-4f36-bdd9-f9ca279258be,4332,0.14,False,2026-03-12
4a476aba-9e32-4e44-bc5e-4f8cd7fbcf75,9743,0.38,False,2025-06-21
44dc7c0b-4ad2-44b9-bf6c-bff38effebbf,442854,0.32,False,2025-08-15
ebaf60ac-c546-4079-bfb9-76f07b36cce9,23587,0.5,False,2026-03-30
cb153299-cace-4398-8550-1c61ba7f864f,11276,0.41,False,2025-12-20
a2bb7f45-7f66-4b52-80f5-46bc82376733,616765,0.82,False,2025-05-09
bb97c32b-78ad-4588-9698-d30631c05930,19452,0.66,False,2025-08-29
9d376643-ee37-4d6d-94af-26ed7993ce3a,5193,0.71,False,2026-04-06
3d0240da-de80-4da8-ada8-04d3e1ea2896,3449,0.21,True,2026-02-28
4a0f5f9e-b1e7-41f3-ac57-cc6ec41b8354,19542,0.26,True,2025-07-14
54642a6c-6e5a-4871-855a-41c300fe61d0,3408,0.26,True,2025-05-13
7100ce73-1a73-4abe-8b6c-2463d2e636b5,20406,0.28,False,2026-02-13
aa9ca078-0399-44f0-81e6-2b08d50a526d,17822,0.96,True,2025-08-19
6381a4bf-0148-4011-aa04-07df2c289c38,5297,0.15,False,2026-01-14
c7ebae75-b3ee-43b0-8069-c3ac9b851dfe,442855,0.55,True,2026-01-22
81637be9-56ec-4781-891e-0347a7a08dfe,9653,0.42,False,2025-08-15
7d71df98-7aa2-4ad8-85f7-53f6f3c793c9,326292,0.15,False,2025-10-28
dce98271-5f68-4cee-b3ec-50c5d35ee3a9,15317,0.22,False,2025-07-11
43b04b4f-2ca0-4f05-9d9c-85f23f1d5e4d,10035,0.17,True,2026-01-21
d670b0cb-321c-4536-b4eb-a40067825cf7,452649,0.48,False,2025-09-21
84f3d728-8fb9-4fec-93d8-d7b16a35b78f,4869,0.52,False,2025-09-01
af82f39d-c972-475a-a27f-f1a510734b40,1358,0.69,False,2025-11-03
5fd17a64-0e8f-4eb8-a841-5f864273f075,5565,0.45,True,2025-11-11
0fedb36a-1e00-4e7b-b699-ab6206c23c0a,802,0.31,False,2025-06-01
ddda5f92-ad3c-4daa-aa40-f49faa9178d0,6617,0.57,False,2025-05-05
8e203d66-4f0b-4e90-9875-5ce4bc25fee6,3853,0.95,True,2025-04-13
c029779a-9f95-4ce4-ac6b-20dd103734d1,11936,0.61,False,2025-10-11
e0e93eb1-7ef8-49ae-88da-b2c06ec490a4,2454,0.31,False,2025-12-22
56e19814-0ce3-45b7-bedd-fbfab25a99d6,5159,0.58,False,2025-11-30
9d3ce8f4-cb06-4695-8c36-81564d1ee93f,28121,0.53,False,2025-04-17
01639981-4ca1-4fe3-9be8-bfabd093d243,15859,0.67,False,2025-08-16
55848f02-c241-467b-9217-b8c34acfe198,884,0.17,False,2026-03-20
7d906260-4a1e-4462-a05a-c7ae880672d9,3408,0.5,False,2026-01-13
50322988-6d05-46f4-a9a2-66c73e6a9773,2255,0.99,False,2025-10-14
8516da6c-a6eb-4ecf-b1ac-69e42c2f1ed6,4387,0.26,False,2026-02-09
af9cb6a5-2e3d-41af-873a-19457ede6c34,11435,0.2,False,2025-10-27
64594830-ad64-4934-89f9-0fd41d4079aa,14446,0.19,False,2025-10-23
157691b9-875f-4b27-903d-680549038c62,53341,0.8,False,2025-12-10
82a2711e-9446-4f68-98ba-b2f4012852e2,10040,0.55,False,2025-07-29
3191830d-ac33-4801-a42c-bffd699be3c3,9810,0.12,False,2025-08-18
e23414f1-b112-4339-b03c-77a787261d1e,17126,0.86,False,2025-12-14
3fd287e0-6fe8-4375-8ab1-15c9a152a3d4,59313,0.52,False,2025-10-14
073b2c38-c63a-4ba3-a2b8-284928ada7fc,28121,0.11,False,2025-11-06
b8de21e2-1d40-4c60-ba0f-b4cf23105a3e,1416,0.29,False,2025-12-29
1ae8f05b-3bba-442e-9a5c-e8a641d2e51a,4387,0.8,False,2025-10-08
9a56057f-374c-43a1-ab61-3d2453038b9d,10428,0.47,False,2025-09-06
11592d0b-e65a-4d7d-aed8-f1953ce7841d,892,0.96,False,2025-08-10
ac2f9581-dab1-4b5d-97c2-06597d9a49cd,18080,0.32,False,2025-10-01
87b30633-6c5e-4d89-9094-595de7b8b7c4,3990,0.98,False,2026-01-15
84997fa1-48e1-48f9-aef3-a7090b3fd6b5,704634,0.81,True,2025-07-08
25f8b53c-d2f5-4aae-b812-16931a90bd5e,5687,0.43,False,2025-09-20
659dc117-93eb-448b-b36b-2d0422c2d7b9,23322,0.72,False,2026-02-28
e0e66370-bfb3-4e99-8728-6d75d5105e57,4013,0.17,True,2025-08-16
ea89641f-fbd7-4876-9dd4-c617d512a7c9,13668,0.58,False,2025-09-24
1b54e3d8-1040-4d52-971a-47d795ebe061,12536,0.18,False,2025-12-31
bfa13dd7-633e-4b5d-8304-cd0a6afd6e40,14317,0.72,True,2025-12-12
a3dde657-68d9-4681-a1b6-4dae714f308e,4544,0.8,False,2025-07-15
a5b70c75-bbfc-44f2-8596-22d0c85a0d48,4397,0.98,False,2026-03-15
c4674a3d-7274-4eae-a3b6-f6ef62153e7f,802,0.99,False,2025-06-12
a0452b0a-2fd7-43b5-b751-2b2122c1ca59,455597,0.74,False,2025-05-12
2ee4d6f6-4fbb-4266-9802-afcd608da914,4439,0.2,False,2026-03-19
815279d0-a3a7-479a-bfe2-3c64c86084fe,13886,0.19,False,2025-06-06
3a9a8063-e7f3-4b7a-b329-df52549c6faf,3729,0.71,False,2025-11-30
e888478d-4bfe-4df4-bb49-b891545ec4e4,11859,0.2,False,2026-03-24
784aac77-444d-4d97-bd8b-2e57d46baa10,17572,0.41,False,2026-03-23
2057d1d8-041c-4d3f-be01-f30c182e0b64,13886,0.13,False,2025-05-28
d5cb225e-8f70-4781-bf96-1c5018a57746,18272,0.99,False,2026-01-11
6d0f6d4d-6765-4678-9029-d8cbe92cccb6,11970,0.28,False,2025-10-11
acb9c783-5b9f-473f-a9eb-ee84acd60ff3,3554,0.95,False,2026-02-22
3fba71c5-2709-43db-9d46-f1338df3a158,326252,0.15,False,2025-08-11
68b91b93-7c3b-47d9-846a-43a05aeceeea,2597,0.51,False,2026-04-07
50d99aab-4a4a-45d1-a794-025f2a22b3b4,4397,0.28,False,2025-05-13
5da2428e-4095-4915-a8dc-3aa3b6496309,16787,0.89,False,2026-03-11
88cacb63-dd2f-47c0-98f4-aef9cf1216c2,19103,0.5,True,2025-12-08
ddbbe114-dce8-4b53-ad28-0c47b87efa2d,18613,0.48,False,2025-09-28
9bd3dc7f-34c0-44bb-b249-40a639a8c930,4527,0.58,False,2025-05-26
925d6287-d7d0-47f1-964d-1f520bd53bab,4729,0.2,False,2025-05-02
c085c59c-6c5c-4ce5-ba0f-5a7107b379c9,7381,0.26,True,2026-01-13
e03d63f7-9f8e-42a2-ae64-9378be47cb3a,9631,0.71,False,2025-08-15
3ea667cf-bc2d-4d10-9b66-507328bf9c12,9793,0.23,False,2025-05-27
7d4ad753-beb8-4576-84e9-4299bd425cfb,10064,0.53,False,2025-08-12
1638242b-192a-44d2-b295-04bf035319e2,28153,0.32,False,2025-04-28
36ab014a-fbb2-4002-942d-4d8c84c6464a,21924,0.78,False,2025-07-03
e0e93eb1-7ef8-49ae-88da-b2c06ec490a4,21924,0.84,False,2025-12-22
05f33bd5-1b98-4041-9057-ada7dbea1c17,3192,0.46,False,2025-04-30
9a2e4608-87f1-4323-b6cb-47dae8efc54f,1244,0.15,False,2025-10-30
36ab014a-fbb2-4002-942d-4d8c84c6464a,17822,0.23,False,2025-07-03
2266055b-bc29-4bcd-8baa-ff3d75588c33,15859,0.12,True,2025-09-09
74c26304-6c00-4b30-8ced-8725165018df,3192,0.66,False,2026-03-08
00019582-fabb-4bdd-8344-9aa242847c5e,998,0.58,False,2026-02-11
d6a3d6a6-c866-4cac-9ec1-d5f524edb3e6,7381,0.3,False,2026-03-01
ab35af73-019e-46c8-9013-d3e2f96101dd,906,0.41,True,2025-11-07
06b0069d-39cb-48a6-adbf-3ff3836265d8,5342,0.29,False,2025-12-11
9bc6e121-8dde-407c-bf80-da327baeccf7,17252,0.14,False,2025-08-11
1e47bf13-3982-43be-a1c3-fec2316846c7,480,0.57,False,2025-12-18
8d1c14fc-ddae-4648-b8a6-0d881aed65f0,4570,0.15,False,2025-12-20
2615d0e0-8f69-413d-b7fc-8d10704e8842,15002,0.99,False,2025-11-08
06dd6472-a83a-46fe-82e7-18ffb8c1fc83,4280,0.8,True,2025-07-20
41e3a833-2859-41b1-9f7c-d08e769a7a36,2093,0.98,False,2025-09-07
fefef2af-b6b4-472f-bba3-dfc98a259c34,17875,0.85,False,2025-11-13
9a1a14f9-77aa-4023-9f04-4acaeedf076d,5525,0.54,False,2025-06-10
451db5e7-c17b-4ad5-b91b-f20c558fd0b5,19590,0.95,False,2025-09-30
239bf87e-2dfe-4e99-947d-c1dfd00a9522,3315,0.5,False,2025-09-08
c5da4214-1b34-4980-979e-3f794922f08d,4347,0.93,False,2026-02-25
cd12f990-111f-439c-9e3b-ba63cb317b52,11934,0.17,False,2025-08-23
b4521b7d-e183-444c-879a-bca3c48a2023,17174,0.21,True,2025-12-25
56f066f6-0548-48b4-89d5-ba5995caa04b,58494,0.36,False,2025-06-27
f5aabd04-1339-471a-8535-024224e7afab,28199,0.95,False,2025-06-29
775ef02f-2ad4-490d-8a98-7bdd9eff0381,9721,0.7,False,2026-03-29
c2b0c1e4-b18c-4ee2-b81b-0e349e80f0c8,492,0.2,True,2026-03-23
5b73bce0-ab45-496a-b1f7-4e73b1f26dbe,2235,0.55,True,2025-11-17
b78b4de3-df91-456a-91d6-c8bfd7ce61a1,3631,0.59,False,2025-05-21
9de94c20-dd44-4e67-93d2-01fe6fb0d2c5,2553,0.97,False,2026-02-15
e48025fe-86b4-472e-be57-2b781f3d22db,3287,0.17,False,2026-03-26
122418c2-c279-4668-9063-fbd29238d401,13668,0.12,False,2026-01-11
cc6139ce-afae-4504-a420-3897e00e7012,28492,0.79,False,2025-11-02
48148691-adcb-4022-9803-466c7387cfb6,22781,0.82,False,2025-10-26
96f89cbf-087b-4add-9695-3f1e41d5f981,1358,0.49,False,2026-02-21
2a5d9197-87e8-45f4-96f3-e9c75fd1b622,274480,0.97,False,2025-10-05
3b37ead6-acb4-4582-b961-b6d093c7bacf,28199,0.18,False,2025-04-30
dcf464a4-f678-4424-ab8a-b289f18d0674,10035,0.58,False,2025-12-30
10436447-fb58-429c-ad9a-6620a12716fb,2733,0.32,False,2026-03-17
8fee02cf-ce48-4ffa-8aad-dfa2375b6f02,2733,0.73,False,2025-08-05
e3c6edb1-f098-4953-8c13-20638eaa8392,4166,0.27,False,2026-03-10
12cebcaf-7bd0-4205-b2b3-9eafaf482475,18183,0.42,False,2026-02-06
febfdc6c-c827-4968-bab8-7991c755089e,19487,0.23,False,2026-04-01
824fcfa9-168f-4bba-b399-4b30bd833aa0,3290,0.57,False,2025-04-28
0252a413-08d8-40b4-8359-2adbf3b99b78,5583,0.57,False,2026-03-16
ca98ca62-3a87-4923-acbb-13b433e34d28,290856,0.87,False,2025-11-26
ee11165d-bb5e-4ffc-a6a8-6a93f7fdd7cb,4523,0.5,False,2026-03-13
172035ee-ad0a-4ca7-a0fc-81fc808b57cd,422,0.25,False,2026-01-08
55cfb7f0-cf28-4d91-9013-6e10b99cbc67,45969,0.45,False,2025-08-18
b8f74c38-e8cd-42a7-ae00-0ea2668ec574,3687,0.17,False,2025-05-09
4d1c22c8-414a-42f1-b3f1-32a575b76d1c,9810,0.8,False,2025-06-26
c60f7c81-3449-4a61-a292-724a32eb7f6b,2819,0.41,True,2026-01-02
845d0080-1817-45c9-953a-d88e55ff5acd,326292,0.38,False,2025-04-26
da0566de-6f4c-4717-8157-86b542426d1a,17380,0.75,False,2025-06-28
2c826262-835a-4078-8e70-d477d3a7dbb4,685577,0.41,False,2026-03-18
8a94d4ae-ee5c-4e0a-8b4d-72f19a3df36d,11686,0.39,False,2025-04-19
d5fcc7b0-6479-4590-be97-5d20b3e003fc,326292,0.4,False,2025-09-08
8de4cb5a-7d86-448d-b4da-795027848e1e,44525,0.95,False,2025-10-24
d3872cc7-52f8-40a9-b07b-e75cc084d4ac,3346,0.82,True,2025-05-10
1f057d21-59e8-4356-a26b-bd9706648220,3287,0.58,False,2026-01-24
c8ff8d32-23b2-4add-8894-78f7629f56c0,613,0.85,False,2025-12-23
2057d1d8-041c-4d3f-be01-f30c182e0b64,2819,0.85,False,2025-05-28
889c2b32-4109-41db-a94d-71bdd5a2af24,10989,0.23,False,2025-08-19
1927bb4e-03c2-4041-bef9-a8fa28ddca34,51329,0.84,False,2025-05-22
7afcc0cb-f027-4c66-af72-7b444c33729f,3561,0.23,False,2025-05-25
c0c9c1d1-f7bf-4fa6-8dc2-de7a58fcf570,9631,0.37,False,2025-05-14
6a72c153-7316-40e1-b28d-1ae2733963bd,3346,0.94,False,2025-12-20
6e691676-a970-474f-984f-34e8fb84efc3,2792,0.25,False,2026-02-21
1dca8df5-77a8-4f0c-98d5-2691ea5944f3,3449,0.65,False,2025-12-11
a1c9d37b-5f1f-4be2-9d62-20388a913a1f,4161,0.18,False,2025-09-08
3f5660e2-448e-4b64-9023-edaddc9f320a,28,0.31,False,2025-12-15
371a25f0-9731-4f94-a55b-a6852cf505e5,3272,0.66,False,2026-01-11
cf743275-bf79-4855-927e-977d8960e11d,58812,0.68,False,2026-02-20
14d6bcff-21c5-4901-aa32-6a47ec4f99c7,19301,0.15,False,2025-08-25
596c505a-f101-4a61-8d07-754f0309d967,56184,0.34,False,2025-05-13
9cc76d77-bf40-471e-b5da-f0cc8c82ec02,11726,0.17,False,2026-01-03
a92dc508-7b53-479d-8fca-854238ab3c9b,3408,0.13,False,2026-03-22
a232381e-7daa-4214-ac42-26bb433b9d33,4387,0.15,False,2025-12-27
3ee04c7b-1345-4d8a-8b60-b9f482531938,4280,0.93,False,2026-03-07
e70df269-b4b0-43af-a87b-d9f28be3d425,4347,0.88,False,2025-07-01
f5166735-f25e-4f22-930e-ae1c8a90d243,4331,0.42,False,2025-12-27
72862f11-126a-4aa1-8847-8f317e59f69c,5583,0.8,False,2025-10-14
aa1680d0-3f85-416e-b5d4-ec385635b9a1,17127,0.54,False,2025-10-27
4ef50df9-8ecb-41d9-8f97-ddc735e99984,4386,0.57,False,2025-05-18
f25753a4-9a18-4507-a9d1-e93296ba4404,2623,0.56,False,2025-04-23
ed3d9482-9d6c-4411-a94b-4e252a396318,12024,0.56,False,2025-04-24
4ad85df1-6506-4bbf-a3cb-7c375b784482,21924,0.9,False,2026-01-03
944daeab-535a-4b9e-9582-ea99226794e4,13537,0.47,False,2025-11-20
b3e76d24-88fd-4763-a8ab-98871732b5c5,19491,0.11,True,2026-03-26
6b7d89cd-ba9c-4525-a3ad-c523c8708afd,53341,0.4,True,2025-10-25
330d2a6d-2688-43ef-aaff-03afbf532dfe,19375,0.19,False,2025-04-25
60a5b7bc-a6bf-425a-9fbe-184d4e5ecf4a,19365,0.93,False,2026-01-24
14bab075-82bc-4e4f-a9f6-c35190c2c7e3,204,0.69,False,2025-07-20
ca93fe92-1ab8-4e28-b8a4-7186e62009e9,43877,0.29,False,2025-08-09
467a4c8d-80de-45f4-bae1-447a669a32f5,3265,0.26,False,2025-08-17
4f03e7fb-c54c-4ad5-9f6c-73b32c30b2e1,3965,0.37,True,2025-07-22
ea0086e4-6109-41d6-99e4-633e02a90d36,3017,0.78,True,2025-10-23
f1d215db-8b64-4fac-be33-061d960f8425,50738,0.64,True,2025-04-14
5e7d5c1b-d78c-4e3a-a86e-19e2c5da33bd,11970,0.21,False,2025-06-14
47408679-10a2-4c3b-b269-e04d3f2bdbc0,3070,0.46,True,2026-01-09
a92c6ef1-ce77-47bf-917f-eacbb7d9b80b,22509,0.66,False,2025-10-17
0626533d-efe0-4dfc-bce7-1bc8ad0dd824,15859,0.25,True,2025-09-05
7faefeb5-f8b9-48f5-9dd9-ac7f45d50599,21265,0.12,False,2026-02-25
f91eaae0-8cd9-4fe6-8122-9078aac21a17,29215,0.36,False,2025-08-14
05cb61eb-8788-431e-ac8b-9e5894e1c3e4,3368,0.77,False,2026-01-04
b5fe62e1-ea72-469c-a7c5-4e0ea8cf89f8,14317,0.73,False,2025-05-24
b8d1b46b-081a-4da6-afe4-497209abab08,3636,0.73,False,2025-07-19
1d3ca63f-3032-442d-98b9-e41ceddc13b5,11859,0.8,False,2025-09-04
b071abab-09ec-48a7-ac0a-879fae8aa287,5286,0.11,True,2026-04-05
c89c9ab2-ff05-4ce3-aed6-aabc3587c8d9,3631,0.31,False,2025-12-09
9f519574-7f1c-4bc4-97b1-cdf629d41bff,10297,0.92,False,2025-06-23
5ebe4280-c22b-4a45-9cc1-7e603cd98287,326252,0.19,False,2025-05-25
195f29b1-a677-4966-be26-90c5647047a4,12929,0.87,False,2025-10-09
50324282-12cb-48d1-be46-02a25a7a6693,22121,0.7,False,2025-05-30
b1d6c92d-3eb1-42c5-a506-43f4f7ed0604,613,0.38,False,2025-04-13
585919de-e9b3-4aae-bbcc-b84de9c632ec,274762,0.73,False,2025-12-07
70964101-8ab8-4927-9782-248d74bf64c3,58654,0.38,False,2026-01-27
b8b129fa-057b-498b-a2ce-235e95a49401,306124,0.64,True,2025-05-29
c5aec8d2-5e7f-42be-a913-685f6ffb0761,20406,0.83,False,2025-06-16
32037cf4-ff15-45dc-94bd-b2feaa0f16a3,19451,0.42,False,2025-04-28
143c90c6-5bab-4d4c-9276-8ee30552071a,654,0.23,True,2025-05-28
d8504e94-0d29-4577-9e22-b2fc82351bd6,3439,0.1,False,2025-06-20
e3150d3c-cd10-4c65-b05e-924d01ef1b3a,3635,0.88,False,2026-03-22
230c6770-e833-4e53-b559-427e37a584e7,13535,0.11,False,2026-03-07
69a9f505-1f34-40ef-9db7-641394f35963,9882,0.61,False,2026-02-11
31d9c152-dbeb-4167-b9c6-150f13c33a0e,28492,0.94,False,2025-12-25
5208229d-1375-4a6e-89a6-1c5a773ad14b,257201,0.36,False,2025-04-19
2e27c719-4a5c-48da-8906-458de100cacc,10064,0.64,False,2026-01-23
ceef02cb-3adb-434a-b375-a91ddc78d85f,3561,0.75,False,2025-09-28
2e7ab883-7b7a-4415-a8bc-9e0f12880eaa,4252,0.3,False,2025-07-16
7c0f4b4c-c4e2-4245-ae33-7c8ae3e88341,28559,0.43,False,2025-08-03
32daf059-a157-4e54-b9d9-964f60f713b8,4358,0.39,False,2025-05-15
9df2f4d3-ce7c-44ff-8499-63656f3152ea,864,0.29,False,2025-04-20
745e8423-4ff5-4ab7-a744-cb463ae4c188,4291,0.44,False,2026-02-26
73dd1beb-c8ef-43eb-bf41-9eaf4b4a8ac0,2100,0.4,True,2025-11-30
62d3bacf-42c8-4603-a3b4-8b8994038fa8,4439,0.24,False,2025-07-22
c7ebae75-b3ee-43b0-8069-c3ac9b851dfe,58133,0.13,False,2026-01-22
dd4bbbc5-4072-4abb-befb-972e072d2640,29338,0.52,False,2026-01-15
454ee0bf-386c-4d0b-94cd-27745fb25c70,6617,0.93,False,2025-09-13
791213bb-fdee-4b2b-a279-55de12c254a4,41494,0.8,False,2025-11-12
76979ed7-fcf7-426c-a2c8-003c0401ad21,39,0.59,False,2025-10-17
50324282-12cb-48d1-be46-02a25a7a6693,12320,0.62,True,2025-05-30
a7eb5291-81a5-4417-8a7e-efa4367eda33,4101,0.56,False,2026-03-29
11c2ec09-d653-4bea-a577-bdd9e1a4b9ce,4581,0.34,False,2025-10-11
3b3fa2b9-5f11-45cc-9a9d-7852dfbe4ff4,295021,0.15,False,2025-06-01
cbac8137-77d8-468a-ac4c-68bcde4b7167,10419,1.0,False,2025-06-14
87adc639-1f8f-4023-9f8f-353dd9314466,10001,0.35,True,2025-04-21
4ee56767-3756-40fb-a698-573d082122de,3070,0.24,False,2026-03-24
58b60ffb-348a-4259-89d5-aec9de11dd01,3556,0.94,False,2025-10-08
3f666618-347f-41b9-89ea-afe871554da8,197,0.2,False,2025-06-20
a6610c1f-ba86-4bf4-8f39-0243bc96b995,3498,0.15,True,2025-04-25
c7641053-7f8e-43f6-8653-7933d5e4aeb8,11974,0.16,True,2025-12-18
c75daec8-06e9-470d-b3ba-e06b4db1da0d,41,0.95,False,2025-07-17
c1c99b6f-dc52-4688-90fb-07cffb562d24,59359,0.58,False,2026-03-29
b8f74c38-e8cd-42a7-ae00-0ea2668ec574,4248,0.37,False,2025-05-09
ce5ce10f-9560-4156-b05a-e017b8ea64da,58812,0.48,False,2025-06-01
7a09a03e-4be1-4846-8388-f96269497bfe,10090,0.28,False,2025-06-20
32ab70e4-5e41-4f13-9500-63348ac18092,250,0.76,True,2025-04-12
16079de3-49dd-43f7-beeb-406ed00793bc,12756,0.42,False,2025-09-11
24e36297-2e15-4bf3-9325-a4b254cbb049,16359,0.61,False,2026-03-08
ddd2d497-c3f5-4643-9318-4646b347a4d2,278,0.18,False,2025-05-03
86fd48e1-2a93-446a-8843-9f7ca28e0f40,58952,0.93,False,2025-11-16
b3eecd08-c0ac-4cff-abce-1b5f9af47a4a,2361,0.33,False,2025-11-28
d1150bde-9094-4ec2-9a8e-2cc73e6e649b,4280,0.79,False,2026-01-07
8dcfab53-c9cb-4310-a03e-09c34122adcd,9653,0.13,False,2025-05-20
20469ca1-bd10-4d0b-a5e2-8e1a19e7a06e,4032,0.61,False,2025-12-03
385fd0b7-68e4-4a3f-827a-fcffef3f4c51,13886,0.31,False,2026-01-16
e8823fe2-f4f9-4827-91e2-4ef628611470,4032,0.73,False,2026-03-26
7b4c04d8-98dc-482d-8dd6-8398d7a520d4,16113,0.33,False,2025-08-21
0d218099-b5af-49e6-ab18-0dddc59a359d,10213,0.9,False,2025-12-13
45d724e6-9090-4598-938e-5b2df35231b2,19592,0.78,False,2025-05-18
7746bac2-c53b-4e5b-b32c-a667b13bb87a,4179,0.22,True,2025-07-21
2ff765f9-a7fa-4b6d-99f9-0d58e41179ee,34,0.17,False,2025-04-23
d578259e-385a-474c-8fbe-82d36f038693,58952,0.11,False,2025-12-22
8d618c3c-c294-4810-abcb-016d884a288b,19452,0.14,False,2026-01-04
129f6365-8c9b-4844-b364-10544ca5710f,42,0.67,True,2025-05-17
9f96bdba-7770-4d3d-ba56-d49e1274c8ef,58654,0.25,False,2025-08-28
a784ea2b-85ee-4d2f-b876-e2fad5665705,17174,0.81,True,2026-02-08
612b7bdb-b648-49b1-ad77-7a0208d5d40c,16359,0.4,False,2025-10-24
96f89cbf-087b-4add-9695-3f1e41d5f981,4291,0.6,True,2026-02-21
4ba85f89-a201-4ea2-a25f-91b0100e55cb,4166,0.33,False,2025-08-05
801474c2-238a-44d3-ba14-e91dd95b6b67,11935,0.37,False,2025-06-18
7897084c-05e6-4033-abd5-78eb95d3bf00,4347,0.34,False,2025-09-01
ec5877ca-aaa6-446e-847c-3e135eae709a,17885,0.91,False,2026-02-21
e8322cd7-ae46-43c3-bfd6-4c450d14fa07,13079,0.58,False,2025-07-08
6dfd2715-f0a8-4219-a4b0-3cb67bd90751,45821,0.24,False,2025-09-04
03846f3d-d063-4642-9e9e-4db99999e5e7,3932,0.13,True,2025-11-05
d8d3cfc1-3617-4d7e-90b2-4536a8abd49d,10615,0.38,False,2026-03-14
f4ff6cf0-1bf5-4e33-b564-36871e18b4d4,18240,0.67,False,2025-08-22
e9bd2d8e-527a-4c60-a01e-6b9a19439489,10297,0.54,True,2025-12-28
829fbc65-977f-41aa-8f63-3707b550c3aa,11312,0.68,False,2025-08-01
b0c1c672-8007-4adc-8e13-4c2f3b037fac,3015,0.67,False,2025-12-23
8629703a-e87c-4b44-9ed7-e92aac664425,422,0.3,False,2025-06-12
8eff1ecf-3606-45d4-a9d8-dab31ceab3dd,382,0.4,False,2025-07-12
d0e997bb-ac7d-484e-a583-82f39003178d,5687,0.34,False,2025-06-22
34891a58-ba97-4f77-8ef8-f3d131444df7,5193,0.19,False,2025-05-23
913d0d70-e699-43de-98b7-91aa4686da1b,13856,0.24,False,2025-07-10
3d3b3ec9-d158-4072-82cb-60d4b1055b72,14334,0.93,True,2025-12-02
00c753c4-e6d8-4b3e-9440-35fc6afc2dd9,6617,0.1,False,2025-09-20
789574ff-b7e4-4907-830a-8404820cf103,7819,0.61,False,2025-12-23
f5207bf1-7d29-4a76-9c1b-db793c95c025,2454,0.97,True,2025-10-31
a158e1d8-535b-4804-90fa-be593639224f,4806,0.27,False,2026-02-16
9b77a16f-8fca-4238-a1bf-dde30973d38d,4513,0.71,True,2025-06-26
